0.0000       0.0119 
173.0000 	0.0396 
174.0000 	0.0399 
175.0000 	0.0402 
176.0000 	0.0405 
177.0000 	0.0408 
178.0000 	0.0411 
179.0000 	0.0414 
180.0000 	0.0417 
181.0000 	0.0420 
182.0000 	0.0423 
183.0000 	0.0426 
184.0000 	0.0429 
185.0000 	0.0432 
186.0000 	0.0435 
187.0000 	0.0438 
188.0000 	0.0441 
189.0000 	0.0444 
190.0000 	0.0447 
191.0000 	0.0450 
192.0000 	0.0453 
193.0000 	0.0456 
194.0000 	0.0459 
195.0000 	0.0462 
196.0000 	0.0465 
197.0000 	0.0468 
198.0000 	0.0471 
199.0000 	0.0474 
200.0000 	0.0477 
201.0000 	0.0480 
202.0000 	0.0483 
203.0000 	0.0486 
204.0000 	0.0489 
205.0000 	0.0492 
206.0000 	0.0495 
207.0000 	0.0498 
208.0000 	0.0501 
209.0000 	0.0504 
210.0000 	0.0507 
211.0000 	0.0510 
212.0000 	0.0513 
213.0000 	0.0516 
214.0000 	0.0519 
215.0000 	0.0522 
216.0000 	0.0525 
217.0000 	0.0527 
218.0000 	0.0530 
219.0000 	0.0533 
220.0000 	0.0536 
221.0000 	0.0539 
222.0000 	0.0542 
223.0000 	0.0545 
224.0000 	0.0548 
225.0000 	0.0551 
226.0000 	0.0554 
227.0000 	0.0557 
228.0000 	0.0560 
229.0000 	0.0563 
230.0000 	0.0566 
231.0000 	0.0569 
232.0000 	0.0572 
233.0000 	0.0575 
234.0000 	0.0578 
235.0000 	0.0581 
236.0000 	0.0584 
237.0000 	0.0587 
238.0000 	0.0590 
239.0000 	0.0593 
240.0000 	0.0596 
241.0000 	0.0599 
242.0000 	0.0602 
243.0000 	0.0605 
244.0000 	0.0608 
245.0000 	0.0611 
246.0000 	0.0614 
247.0000 	0.0617 
248.0000 	0.0620 
249.0000 	0.0623 
250.0000 	0.0626 
251.0000 	0.0629 
252.0000 	0.0632 
253.0000 	0.0635 
254.0000 	0.0638 
255.0000 	0.0641 
256.0000 	0.0644 
257.0000 	0.0647 
258.0000 	0.0650 
259.0000 	0.0653 
260.0000 	0.0656 
261.0000 	0.0659 
262.0000 	0.0662 
263.0000 	0.0665 
264.0000 	0.0668 
265.0000 	0.0671 
266.0000 	0.0674 
267.0000 	0.0677 
268.0000 	0.0679 
269.0000 	0.0682 
270.0000 	0.0685 
271.0000 	0.0688 
272.0000 	0.0691 
273.0000 	0.0694 
274.0000 	0.0697 
275.0000 	0.0700 
276.0000 	0.0703 
277.0000 	0.0706 
278.0000 	0.0709 
279.0000 	0.0712 
280.0000 	0.0715 
281.0000 	0.0718 
282.0000 	0.0721 
283.0000 	0.0724 
284.0000 	0.0727 
285.0000 	0.0730 
286.0000 	0.0733 
287.0000 	0.0736 
288.0000 	0.0739 
289.0000 	0.0742 
290.0000 	0.0745 
291.0000 	0.0748 
292.0000 	0.0751 
293.0000 	0.0754 
294.0000 	0.0757 
295.0000 	0.0760 
296.0000 	0.0763 
297.0000 	0.0766 
298.0000 	0.0769 
299.0000 	0.0772 
300.0000 	0.0775 
301.0000 	0.0778 
302.0000 	0.0781 
303.0000 	0.0784 
304.0000 	0.0787 
305.0000 	0.0790 
306.0000 	0.0793 
307.0000 	0.0796 
308.0000 	0.0799 
309.0000 	0.0802 
310.0000 	0.0805 
311.0000 	0.0808 
312.0000 	0.0811 
313.0000 	0.0814 
314.0000 	0.0817 
315.0000 	0.0820 
316.0000 	0.0823 
317.0000 	0.0826 
318.0000 	0.0828 
319.0000 	0.0831 
320.0000 	0.0834 
321.0000 	0.0837 
322.0000 	0.0840 
323.0000 	0.0843 
324.0000 	0.0846 
325.0000 	0.0849 
326.0000 	0.0852 
327.0000 	0.0855 
328.0000 	0.0858 
329.0000 	0.0861 
330.0000 	0.0864 
331.0000 	0.0867 
332.0000 	0.0870 
333.0000 	0.0873 
334.0000 	0.0876 
335.0000 	0.0879 
336.0000 	0.0882 
337.0000 	0.0885 
338.0000 	0.0888 
339.0000 	0.0891 
340.0000 	0.0894 
341.0000 	0.0897 
342.0000 	0.0900 
343.0000 	0.0903 
344.0000 	0.0906 
345.0000 	0.0909 
346.0000 	0.0912 
347.0000 	0.0915 
348.0000 	0.0918 
349.0000 	0.0921 
350.0000 	0.0924 
351.0000 	0.0927 
352.0000 	0.0930 
353.0000 	0.0933 
354.0000 	0.0936 
355.0000 	0.0939 
356.0000 	0.0942 
357.0000 	0.0945 
358.0000 	0.0948 
359.0000 	0.0951 
360.0000 	0.0954 
361.0000 	0.0957 
362.0000 	0.0960 
363.0000 	0.0963 
364.0000 	0.0966 
365.0000 	0.0969 
366.0000 	0.0972 
367.0000 	0.0975 
368.0000 	0.0978 
369.0000 	0.0980 
370.0000 	0.0983 
371.0000 	0.0986 
372.0000 	0.0989 
373.0000 	0.0992 
374.0000 	0.0995 
375.0000 	0.0998 
376.0000 	0.1001 
377.0000 	0.1004 
378.0000 	0.1007 
379.0000 	0.1010 
380.0000 	0.1013 
381.0000 	0.1016 
382.0000 	0.1019 
383.0000 	0.1022 
384.0000 	0.1025 
385.0000 	0.1028 
386.0000 	0.1031 
387.0000 	0.1034 
388.0000 	0.1037 
389.0000 	0.1040 
390.0000 	0.1043 
391.0000 	0.1046 
392.0000 	0.1049 
393.0000 	0.1052 
394.0000 	0.1055 
395.0000 	0.1058 
396.0000 	0.1061 
397.0000 	0.1064 
398.0000 	0.1067 
399.0000 	0.1070 
400.0000 	0.1073 
401.0000 	0.1076 
402.0000 	0.1079 
403.0000 	0.1082 
404.0000 	0.1085 
405.0000 	0.1088 
406.0000 	0.1091 
407.0000 	0.1094 
408.0000 	0.1097 
409.0000 	0.1100 
410.0000 	0.1103 
411.0000 	0.1106 
412.0000 	0.1109 
413.0000 	0.1112 
414.0000 	0.1115 
415.0000 	0.1118 
416.0000 	0.1121 
417.0000 	0.1124 
418.0000 	0.1127 
419.0000 	0.1129 
420.0000 	0.1132 
421.0000 	0.1135 
422.0000 	0.1138 
423.0000 	0.1141 
424.0000 	0.1144 
425.0000 	0.1147 
426.0000 	0.1150 
427.0000 	0.1153 
428.0000 	0.1156 
429.0000 	0.1159 
430.0000 	0.1162 
431.0000 	0.1165 
432.0000 	0.1168 
433.0000 	0.1171 
434.0000 	0.1174 
435.0000 	0.1177 
436.0000 	0.1180 
437.0000 	0.1183 
438.0000 	0.1186 
439.0000 	0.1189 
440.0000 	0.1192 
441.0000 	0.1195 
442.0000 	0.1198 
443.0000 	0.1201 
444.0000 	0.1204 
445.0000 	0.1207 
446.0000 	0.1210 
447.0000 	0.1213 
448.0000 	0.1216 
449.0000 	0.1219 
450.0000 	0.1222 
451.0000 	0.1225 
452.0000 	0.1228 
453.0000 	0.1231 
454.0000 	0.1234 
455.0000 	0.1237 
456.0000 	0.1240 
457.0000 	0.1243 
458.0000 	0.1246 
459.0000 	0.1249 
460.0000 	0.1252 
461.0000 	0.1255 
462.0000 	0.1258 
463.0000 	0.1261 
464.0000 	0.1264 
465.0000 	0.1267 
466.0000 	0.1270 
467.0000 	0.1273 
468.0000 	0.1276 
469.0000 	0.1278 
470.0000 	0.1281 
471.0000 	0.1284 
472.0000 	0.1287 
473.0000 	0.1290 
474.0000 	0.1293 
475.0000 	0.1296 
476.0000 	0.1299 
477.0000 	0.1302 
478.0000 	0.1305 
479.0000 	0.1308 
480.0000 	0.1311 
481.0000 	0.1314 
482.0000 	0.1317 
483.0000 	0.1320 
484.0000 	0.1323 
485.0000 	0.1326 
486.0000 	0.1329 
487.0000 	0.1332 
488.0000 	0.1335 
489.0000 	0.1338 
490.0000 	0.1341 
491.0000 	0.1344 
492.0000 	0.1347 
493.0000 	0.1350 
494.0000 	0.1353 
495.0000 	0.1356 
496.0000 	0.1359 
497.0000 	0.1362 
498.0000 	0.1365 
499.0000 	0.1368 
500.0000 	0.1371 
501.0000 	0.1374 
502.0000 	0.1377 
503.0000 	0.1380 
504.0000 	0.1383 
505.0000 	0.1386 
506.0000 	0.1389 
507.0000 	0.1392 
508.0000 	0.1395 
509.0000 	0.1398 
510.0000 	0.1401 
511.0000 	0.1404 
512.0000 	0.1407 
513.0000 	0.1410 
514.0000 	0.1413 
515.0000 	0.1416 
516.0000 	0.1419 
517.0000 	0.1422 
518.0000 	0.1425 
519.0000 	0.1428 
520.0000 	0.1430 
521.0000 	0.1433 
522.0000 	0.1436 
523.0000 	0.1439 
524.0000 	0.1442 
525.0000 	0.1445 
526.0000 	0.1448 
527.0000 	0.1451 
528.0000 	0.1454 
529.0000 	0.1457 
530.0000 	0.1460 
531.0000 	0.1463 
532.0000 	0.1466 
533.0000 	0.1469 
534.0000 	0.1472 
535.0000 	0.1475 
536.0000 	0.1478 
537.0000 	0.1481 
538.0000 	0.1484 
539.0000 	0.1487 
540.0000 	0.1490 
541.0000 	0.1493 
542.0000 	0.1496 
543.0000 	0.1499 
544.0000 	0.1502 
545.0000 	0.1505 
546.0000 	0.1508 
547.0000 	0.1511 
548.0000 	0.1514 
549.0000 	0.1517 
550.0000 	0.1520 
551.0000 	0.1523 
552.0000 	0.1526 
553.0000 	0.1529 
554.0000 	0.1532 
555.0000 	0.1535 
556.0000 	0.1538 
557.0000 	0.1541 
558.0000 	0.1544 
559.0000 	0.1547 
560.0000 	0.1550 
561.0000 	0.1553 
562.0000 	0.1556 
563.0000 	0.1559 
564.0000 	0.1562 
565.0000 	0.1565 
566.0000 	0.1568 
567.0000 	0.1571 
568.0000 	0.1574 
569.0000 	0.1577 
570.0000 	0.1579 
571.0000 	0.1582 
572.0000 	0.1585 
573.0000 	0.1588 
574.0000 	0.1591 
575.0000 	0.1594 
576.0000 	0.1597 
577.0000 	0.1600 
578.0000 	0.1603 
579.0000 	0.1606 
580.0000 	0.1609 
581.0000 	0.1612 
582.0000 	0.1615 
583.0000 	0.1618 
584.0000 	0.1621 
585.0000 	0.1624 
586.0000 	0.1627 
587.0000 	0.1630 
588.0000 	0.1633 
589.0000 	0.1636 
590.0000 	0.1639 
591.0000 	0.1642 
592.0000 	0.1645 
593.0000 	0.1648 
594.0000 	0.1651 
595.0000 	0.1654 
596.0000 	0.1657 
597.0000 	0.1660 
598.0000 	0.1663 
599.0000 	0.1666 
600.0000 	0.1669 
601.0000 	0.1672 
602.0000 	0.1675 
603.0000 	0.1678 
604.0000 	0.1681 
605.0000 	0.1684 
606.0000 	0.1687 
607.0000 	0.1690 
608.0000 	0.1693 
609.0000 	0.1696 
610.0000 	0.1699 
611.0000 	0.1702 
612.0000 	0.1705 
613.0000 	0.1708 
614.0000 	0.1711 
615.0000 	0.1714 
616.0000 	0.1717 
617.0000 	0.1720 
618.0000 	0.1723 
619.0000 	0.1726 
620.0000 	0.1729 
621.0000 	0.1731 
622.0000 	0.1734 
623.0000 	0.1737 
624.0000 	0.1740 
625.0000 	0.1743 
626.0000 	0.1746 
627.0000 	0.1749 
628.0000 	0.1752 
629.0000 	0.1755 
630.0000 	0.1758 
631.0000 	0.1761 
632.0000 	0.1764 
633.0000 	0.1767 
634.0000 	0.1770 
635.0000 	0.1773 
636.0000 	0.1776 
637.0000 	0.1779 
638.0000 	0.1782 
639.0000 	0.1785 
640.0000 	0.1788 
641.0000 	0.1791 
642.0000 	0.1794 
643.0000 	0.1797 
644.0000 	0.1800 
645.0000 	0.1803 
646.0000 	0.1806 
647.0000 	0.1809 
648.0000 	0.1812 
649.0000 	0.1815 
650.0000 	0.1818 
651.0000 	0.1821 
652.0000 	0.1824 
653.0000 	0.1827 
654.0000 	0.1830 
655.0000 	0.1833 
656.0000 	0.1836 
657.0000 	0.1839 
658.0000 	0.1842 
659.0000 	0.1845 
660.0000 	0.1848 
661.0000 	0.1851 
662.0000 	0.1854 
663.0000 	0.1857 
664.0000 	0.1860 
665.0000 	0.1863 
666.0000 	0.1866 
667.0000 	0.1869 
668.0000 	0.1872 
669.0000 	0.1875 
670.0000 	0.1878 
671.0000 	0.1880 
672.0000 	0.1883 
673.0000 	0.1886 
674.0000 	0.1889 
675.0000 	0.1892 
676.0000 	0.1895 
677.0000 	0.1898 
678.0000 	0.1901 
679.0000 	0.1904 
680.0000 	0.1907 
681.0000 	0.1910 
682.0000 	0.1913 
683.0000 	0.1916 
684.0000 	0.1919 
685.0000 	0.1922 
686.0000 	0.1925 
687.0000 	0.1928 
688.0000 	0.1931 
689.0000 	0.1934 
690.0000 	0.1937 
691.0000 	0.1940 
692.0000 	0.1943 
693.0000 	0.1946 
694.0000 	0.1949 
695.0000 	0.1952 
696.0000 	0.1955 
697.0000 	0.1958 
698.0000 	0.1961 
699.0000 	0.1964 
700.0000 	0.1967 
701.0000 	0.1970 
702.0000 	0.1973 
703.0000 	0.1976 
704.0000 	0.1979 
705.0000 	0.1982 
706.0000 	0.1985 
707.0000 	0.1988 
708.0000 	0.1991 
709.0000 	0.1994 
710.0000 	0.1997 
711.0000 	0.2000 
712.0000 	0.2003 
713.0000 	0.2006 
714.0000 	0.2009 
715.0000 	0.2012 
716.0000 	0.2015 
717.0000 	0.2018 
718.0000 	0.2021 
719.0000 	0.2024 
720.0000 	0.2027 
721.0000 	0.2030 
722.0000 	0.2032 
723.0000 	0.2035 
724.0000 	0.2038 
725.0000 	0.2041 
726.0000 	0.2044 
727.0000 	0.2047 
728.0000 	0.2050 
729.0000 	0.2053 
730.0000 	0.2056 
731.0000 	0.2059 
732.0000 	0.2062 
733.0000 	0.2065 
734.0000 	0.2068 
735.0000 	0.2071 
736.0000 	0.2074 
737.0000 	0.2077 
738.0000 	0.2080 
739.0000 	0.2083 
740.0000 	0.2086 
741.0000 	0.2089 
742.0000 	0.2092 
743.0000 	0.2095 
744.0000 	0.2098 
745.0000 	0.2101 
746.0000 	0.2104 
747.0000 	0.2107 
748.0000 	0.2110 
749.0000 	0.2113 
750.0000 	0.2116 
751.0000 	0.2119 
752.0000 	0.2122 
753.0000 	0.2125 
754.0000 	0.2128 
755.0000 	0.2131 
756.0000 	0.2134 
757.0000 	0.2137 
758.0000 	0.2140 
759.0000 	0.2143 
760.0000 	0.2146 
761.0000 	0.2149 
762.0000 	0.2152 
763.0000 	0.2155 
764.0000 	0.2158 
765.0000 	0.2161 
766.0000 	0.2164 
767.0000 	0.2167 
768.0000 	0.2170 
769.0000 	0.2173 
770.0000 	0.2176 
771.0000 	0.2179 
772.0000 	0.2181 
773.0000 	0.2184 
774.0000 	0.2187 
775.0000 	0.2190 
776.0000 	0.2193 
777.0000 	0.2196 
778.0000 	0.2199 
779.0000 	0.2202 
780.0000 	0.2205 
781.0000 	0.2208 
782.0000 	0.2211 
783.0000 	0.2214 
784.0000 	0.2217 
785.0000 	0.2220 
786.0000 	0.2223 
787.0000 	0.2226 
788.0000 	0.2229 
789.0000 	0.2232 
790.0000 	0.2235 
791.0000 	0.2238 
792.0000 	0.2241 
793.0000 	0.2244 
794.0000 	0.2247 
795.0000 	0.2250 
796.0000 	0.2253 
797.0000 	0.2256 
798.0000 	0.2259 
799.0000 	0.2262 
800.0000 	0.2265 
801.0000 	0.2268 
802.0000 	0.2271 
803.0000 	0.2274 
804.0000 	0.2277 
805.0000 	0.2280 
806.0000 	0.2283 
807.0000 	0.2286 
808.0000 	0.2289 
809.0000 	0.2292 
810.0000 	0.2295 
811.0000 	0.2298 
812.0000 	0.2301 
813.0000 	0.2304 
814.0000 	0.2307 
815.0000 	0.2310 
816.0000 	0.2313 
817.0000 	0.2316 
818.0000 	0.2319 
819.0000 	0.2322 
820.0000 	0.2325 
821.0000 	0.2328 
822.0000 	0.2331 
823.0000 	0.2333 
824.0000 	0.2336 
825.0000 	0.2339 
826.0000 	0.2342 
827.0000 	0.2345 
828.0000 	0.2348 
829.0000 	0.2351 
830.0000 	0.2354 
831.0000 	0.2357 
832.0000 	0.2360 
833.0000 	0.2363 
834.0000 	0.2366 
835.0000 	0.2369 
836.0000 	0.2372 
837.0000 	0.2375 
838.0000 	0.2378 
839.0000 	0.2381 
840.0000 	0.2384 
841.0000 	0.2387 
842.0000 	0.2390 
843.0000 	0.2393 
844.0000 	0.2396 
845.0000 	0.2399 
846.0000 	0.2402 
847.0000 	0.2405 
848.0000 	0.2408 
849.0000 	0.2411 
850.0000 	0.2414 
851.0000 	0.2417 
852.0000 	0.2420 
853.0000 	0.2423 
854.0000 	0.2426 
855.0000 	0.2429 
856.0000 	0.2432 
857.0000 	0.2435 
858.0000 	0.2438 
859.0000 	0.2441 
860.0000 	0.2444 
861.0000 	0.2447 
862.0000 	0.2450 
863.0000 	0.2453 
864.0000 	0.2456 
865.0000 	0.2459 
866.0000 	0.2462 
867.0000 	0.2465 
868.0000 	0.2468 
869.0000 	0.2471 
870.0000 	0.2474 
871.0000 	0.2477 
872.0000 	0.2480 
873.0000 	0.2482 
874.0000 	0.2485 
875.0000 	0.2488 
876.0000 	0.2491 
877.0000 	0.2494 
878.0000 	0.2497 
879.0000 	0.2500 
880.0000 	0.2503 
881.0000 	0.2506 
882.0000 	0.2509 
883.0000 	0.2512 
884.0000 	0.2515 
885.0000 	0.2518 
886.0000 	0.2521 
887.0000 	0.2524 
888.0000 	0.2527 
889.0000 	0.2530 
890.0000 	0.2533 
891.0000 	0.2536 
892.0000 	0.2539 
893.0000 	0.2542 
894.0000 	0.2545 
895.0000 	0.2548 
896.0000 	0.2551 
897.0000 	0.2554 
898.0000 	0.2557 
899.0000 	0.2560 
900.0000 	0.2563 
901.0000 	0.2566 
902.0000 	0.2569 
903.0000 	0.2572 
904.0000 	0.2575 
905.0000 	0.2578 
906.0000 	0.2581 
907.0000 	0.2584 
908.0000 	0.2587 
909.0000 	0.2590 
910.0000 	0.2593 
911.0000 	0.2596 
912.0000 	0.2599 
913.0000 	0.2602 
914.0000 	0.2605 
915.0000 	0.2608 
916.0000 	0.2611 
917.0000 	0.2614 
918.0000 	0.2617 
919.0000 	0.2620 
920.0000 	0.2623 
921.0000 	0.2626 
922.0000 	0.2629 
923.0000 	0.2632 
924.0000 	0.2634 
925.0000 	0.2637 
926.0000 	0.2640 
927.0000 	0.2643 
928.0000 	0.2646 
929.0000 	0.2649 
930.0000 	0.2652 
931.0000 	0.2655 
932.0000 	0.2658 
933.0000 	0.2661 
934.0000 	0.2664 
935.0000 	0.2667 
936.0000 	0.2670 
937.0000 	0.2673 
938.0000 	0.2676 
939.0000 	0.2679 
940.0000 	0.2682 
941.0000 	0.2685 
942.0000 	0.2688 
943.0000 	0.2691 
944.0000 	0.2694 
945.0000 	0.2697 
946.0000 	0.2700 
947.0000 	0.2703 
948.0000 	0.2706 
949.0000 	0.2709 
950.0000 	0.2712 
951.0000 	0.2715 
952.0000 	0.2718 
953.0000 	0.2721 
954.0000 	0.2724 
955.0000 	0.2727 
956.0000 	0.2730 
957.0000 	0.2733 
958.0000 	0.2736 
959.0000 	0.2739 
960.0000 	0.2742 
961.0000 	0.2745 
962.0000 	0.2748 
963.0000 	0.2751 
964.0000 	0.2754 
965.0000 	0.2757 
966.0000 	0.2760 
967.0000 	0.2763 
968.0000 	0.2766 
969.0000 	0.2769 
970.0000 	0.2772 
971.0000 	0.2775 
972.0000 	0.2778 
973.0000 	0.2781 
974.0000 	0.2783 
975.0000 	0.2786 
976.0000 	0.2789 
977.0000 	0.2792 
978.0000 	0.2795 
979.0000 	0.2798 
980.0000 	0.2801 
981.0000 	0.2804 
982.0000 	0.2807 
983.0000 	0.2810 
984.0000 	0.2813 
985.0000 	0.2816 
986.0000 	0.2819 
987.0000 	0.2822 
988.0000 	0.2825 
989.0000 	0.2828 
990.0000 	0.2831 
991.0000 	0.2834 
992.0000 	0.2837 
993.0000 	0.2840 
994.0000 	0.2843 
995.0000 	0.2846 
996.0000 	0.2849 
997.0000 	0.2852 
998.0000 	0.2855 
999.0000 	0.2858 
1000.0000 	0.2861 
1001.0000 	0.2864 
1002.0000 	0.2867 
1003.0000 	0.2870 
1004.0000 	0.2873 
1005.0000 	0.2876 
1006.0000 	0.2879 
1007.0000 	0.2882 
1008.0000 	0.2885 
1009.0000 	0.2888 
1010.0000 	0.2891 
1011.0000 	0.2894 
1012.0000 	0.2897 
1013.0000 	0.2900 
1014.0000 	0.2903 
1015.0000 	0.2906 
1016.0000 	0.2909 
1017.0000 	0.2912 
1018.0000 	0.2915 
1019.0000 	0.2918 
1020.0000 	0.2921 
1021.0000 	0.2924 
1022.0000 	0.2927 
1023.0000 	0.2930 
1024.0000 	0.2933 
1025.0000 	0.2935 
1026.0000 	0.2938 
1027.0000 	0.2941 
1028.0000 	0.2944 
1029.0000 	0.2947 
1030.0000 	0.2950 
1031.0000 	0.2953 
1032.0000 	0.2956 
1033.0000 	0.2959 
1034.0000 	0.2962 
1035.0000 	0.2965 
1036.0000 	0.2968 
1037.0000 	0.2971 
1038.0000 	0.2974 
1039.0000 	0.2977 
1040.0000 	0.2980 
1041.0000 	0.2983 
1042.0000 	0.2986 
1043.0000 	0.2989 
1044.0000 	0.2992 
1045.0000 	0.2995 
1046.0000 	0.2998 
1047.0000 	0.3001 
1048.0000 	0.3004 
1049.0000 	0.3007 
1050.0000 	0.3010 
1051.0000 	0.3013 
1052.0000 	0.3016 
1053.0000 	0.3019 
1054.0000 	0.3022 
1055.0000 	0.3025 
1056.0000 	0.3028 
1057.0000 	0.3031 
1058.0000 	0.3034 
1059.0000 	0.3037 
1060.0000 	0.3040 
1061.0000 	0.3043 
1062.0000 	0.3046 
1063.0000 	0.3049 
1064.0000 	0.3052 
1065.0000 	0.3055 
1066.0000 	0.3058 
1067.0000 	0.3061 
1068.0000 	0.3064 
1069.0000 	0.3067 
1070.0000 	0.3070 
1071.0000 	0.3073 
1072.0000 	0.3076 
1073.0000 	0.3079 
1074.0000 	0.3082 
1075.0000 	0.3084 
1076.0000 	0.3087 
1077.0000 	0.3090 
1078.0000 	0.3093 
1079.0000 	0.3096 
1080.0000 	0.3099 
1081.0000 	0.3102 
1082.0000 	0.3105 
1083.0000 	0.3108 
1084.0000 	0.3111 
1085.0000 	0.3114 
1086.0000 	0.3117 
1087.0000 	0.3120 
1088.0000 	0.3123 
1089.0000 	0.3126 
1090.0000 	0.3129 
1091.0000 	0.3132 
1092.0000 	0.3135 
1093.0000 	0.3138 
1094.0000 	0.3141 
1095.0000 	0.3144 
1096.0000 	0.3147 
1097.0000 	0.3150 
1098.0000 	0.3153 
1099.0000 	0.3156 
1100.0000 	0.3159 
1101.0000 	0.3162 
1102.0000 	0.3165 
1103.0000 	0.3168 
1104.0000 	0.3171 
1105.0000 	0.3174 
1106.0000 	0.3177 
1107.0000 	0.3180 
1108.0000 	0.3183 
1109.0000 	0.3186 
1110.0000 	0.3189 
1111.0000 	0.3192 
1112.0000 	0.3195 
1113.0000 	0.3198 
1114.0000 	0.3201 
1115.0000 	0.3204 
1116.0000 	0.3207 
1117.0000 	0.3210 
1118.0000 	0.3213 
1119.0000 	0.3216 
1120.0000 	0.3219 
1121.0000 	0.3222 
1122.0000 	0.3225 
1123.0000 	0.3228 
1124.0000 	0.3231 
1125.0000 	0.3234 
1126.0000 	0.3236 
1127.0000 	0.3239 
1128.0000 	0.3242 
1129.0000 	0.3245 
1130.0000 	0.3248 
1131.0000 	0.3251 
1132.0000 	0.3254 
1133.0000 	0.3257 
1134.0000 	0.3260 
1135.0000 	0.3263 
1136.0000 	0.3266 
1137.0000 	0.3269 
1138.0000 	0.3272 
1139.0000 	0.3275 
1140.0000 	0.3278 
1141.0000 	0.3281 
1142.0000 	0.3284 
1143.0000 	0.3287 
1144.0000 	0.3290 
1145.0000 	0.3293 
1146.0000 	0.3296 
1147.0000 	0.3299 
1148.0000 	0.3302 
1149.0000 	0.3305 
1150.0000 	0.3308 
